ID,cell,AbsoluteC
PEPCKNeuron,Neuron,8.604480719718454e-4
PETOHMmhsNeuron,Neuron,0.4764615892699457
PGLNeuron,Neuron,0.07199493466812137
PHCDmNeuron,Neuron,0.5671080512550638
PHCHGSmNeuron,Neuron,0.5581049891155446
PHEMEtmNeuron,Neuron,0.028504744356472687
PHETA1mNeuron,Neuron,0.008985081317771166
PIt2mNeuron,Neuron,0.6609823789724797
PIt7Neuron,Neuron,0.006924209517658377
PNTKmNeuron,Neuron,0.5042078932563664
PPA2mNeuron,Neuron,0.5639124005745833
PPAtNeuron,Neuron,0.003825115033020777
PPAtmNeuron,Neuron,0.020135555325471406
PPBNGSNeuron,Neuron,0.07219443238587622
PPCOACmNeuron,Neuron,0.5343813218359083
PPCOAOmNeuron,Neuron,0.00311187533504665
PPPG9tmNeuron,Neuron,0.003180507656262895
PPPGOmNeuron,Neuron,0.13908472774150796
PRGNLONEtmNeuron,Neuron,0.028481169497880283
PRO1xmNeuron,Neuron,0.4958107502960765
PROD2mNeuron,Neuron,0.5148674583885685
PROt2rNeuron,Neuron,0.15308645201607318
PROtmNeuron,Neuron,0.0019777712839022907
PRPNCOAHYDmNeuron,Neuron,0.14144046333032173
PSDmhsNeuron,Neuron,0.4986320506716828
PSFLIPNeuron,Neuron,0.09294357733568444
PSFLIPmNeuron,Neuron,0.08985213257680981
PYLALDOXmNeuron,Neuron,0.5640901481784625
PYRt2mNeuron,Neuron,0.6226539883474101
PYRt2rNeuron,Neuron,0.1531760401447744
RPENeuron,Neuron,7.511189229987132e-4
RPINeuron,Neuron,0.0015319275928569421
SACCD3mNeuron,Neuron,0.5675263399234843
SACCD4mNeuron,Neuron,0.5804245879120544
SARCStmNeuron,Neuron,0.0031061458061188347
SARDHmNeuron,Neuron,0.008041221764465815
SERGLNexRNeuron,Neuron,9.402413244464114e-4
SERGLYexRNeuron,Neuron,5.368393851710152e-4
SERt4Neuron,Neuron,0.0011652682287148744
SERtmNeuron,Neuron,0.001155833182221689
SLDxmNeuron,Neuron,0.4977189551464259
SPODMmNeuron,Neuron,0.47531853807379265
SSALxmNeuron,Neuron,0.5791402858092815
SUCCt2mNeuron,Neuron,0.031936135857031825
SUCD1mNeuron,Neuron,0.0027896337020391336
SUCOAS1mNeuron,Neuron,0.04559630854808776
SUCOASmNeuron,Neuron,0.07203103403272403
SULFOXNeuron,Neuron,0.07307471952235386
T2M26DCOAHLmNeuron,Neuron,0.14098875899327357
T4HCINNMFMNeuron,Neuron,0.15160663731731583
TALANeuron,Neuron,0.021747134239504765
TCYNTtNeuron,Neuron,0.004007073621046846
TCYNTtmNeuron,Neuron,0.020337794510245418
THD1mNeuron,Neuron,0.6494581007622877
THFtmNeuron,Neuron,0.012691375812172936
TKT1Neuron,Neuron,0.011794056587684103
TKT2Neuron,Neuron,0.02296202446712671
TMDK1mNeuron,Neuron,0.5124609618566416
TRDRmNeuron,Neuron,0.4778412997353632
TYRTAmNeuron,Neuron,0.01642419120030045
UPP3SNeuron,Neuron,0.0036675772420813155
UPPDC1Neuron,Neuron,0.059853222094577455
UREAtNeuron,Neuron,0.0038920784377662215
UREAtmNeuron,Neuron,0.020229659633135878
VALTANeuron,Neuron,0.00515972089128771
VALTAmNeuron,Neuron,0.010380238247307551
VALt5mNeuron,Neuron,7.22595421615282e-4
VALtecNeuron,Neuron,4.195167548832413e-4
VITD2HmNeuron,Neuron,0.5505780400690207
VITD2tmNeuron,Neuron,0.02847987783626353
VITD3HmNeuron,Neuron,0.5504674725922067
VITD3tm3Neuron,Neuron,0.004524308628427308
VITD3tmNeuron,Neuron,0.0045243086287844085
