ID,gene,cell
LDHL,3948,Astrocyte
LDHL,55293,Astrocyte
LDHL,92483,Astrocyte
LDHL,3939,Astrocyte
LDHL,197257,Astrocyte
LDHL,160287,Astrocyte
LDHL,3945,Astrocyte
LDHL,3939,Astrocyte
LDHL,3948,Astrocyte
LDHLm,3945,Astrocyte
LDHLm,3939,Astrocyte
LDHLm,197257,Astrocyte
LDHLm,3939,Astrocyte
LDHLm,3948,Astrocyte
LDHLm,3945,Astrocyte
LDHLm,160287,Astrocyte
LDHLm,3948,Astrocyte
LDHLm,55293,Astrocyte
LDHLm,92483,Astrocyte
LDHLm,3939,Astrocyte
LDHLm,197257,Astrocyte
LDHLm,3939,Astrocyte
LEUTA,587,Astrocyte
LEUTA,586,Astrocyte
LEUTA,586,Astrocyte
LEUTA,587,Astrocyte
LEUTAm,587,Astrocyte
LEUTAm,587,Astrocyte
LEUTAm,587,Astrocyte
LEUTAm,586,Astrocyte
LEUTAm,587,Astrocyte
LEUt5m,,Astrocyte
LEUtec,124935,Astrocyte
LEUtec,8501,Astrocyte
LEUtec,124935,Astrocyte
LSOProd,,Astrocyte
LYStiDF,6541,Astrocyte
LYStiDF,6542,Astrocyte
LYStiDF,55089,Astrocyte
LYStiDF,84889,Astrocyte
LYStiDF,6541,Astrocyte
LYStiDF,84889,Astrocyte
LYStm,83884,Astrocyte
LYStm,10166,Astrocyte
LYStm,83884,Astrocyte
LYStm,83884,Astrocyte
LYStm,10166,Astrocyte
MALSO3tm,1468,Astrocyte
MALSO3tm,1468,Astrocyte
MALSO4tm,1468,Astrocyte
MALSO4tm,1468,Astrocyte
MALTSULtm,1468,Astrocyte
MALTSULtm,1468,Astrocyte
MALTSULtm,1468,Astrocyte
MALTSULtm,8402,Astrocyte
MALTSULtm,6515,Astrocyte
MALTSULtm,8972,Astrocyte
MALTSULtm,2548,Astrocyte
MALTSULtm,2595,Astrocyte
MALTSULtm,1468,Astrocyte
MALtm,1468,Astrocyte
MALtm,8402,Astrocyte
MALtm,8402,Astrocyte
MALtm,1468,Astrocyte
MALtm,1468,Astrocyte
MALtm,8402,Astrocyte
MALtm,6515,Astrocyte
MALtm,8972,Astrocyte
MALtm,2548,Astrocyte
MALtm,2595,Astrocyte
MALtm,8402,Astrocyte
MALtm,1468,Astrocyte
MCCCrm,64087,Astrocyte
MCCCrm,56922,Astrocyte
MCCCrm,56922,Astrocyte
MCCCrm,64087,Astrocyte
MCCCrm,56922,Astrocyte
MCCCrm,64087,Astrocyte
MCCCrm,56922,Astrocyte
MCCCrm,64087,Astrocyte
MDH,4191,Astrocyte
MDH,4190,Astrocyte
MDH,130752,Astrocyte
MDH,4190,Astrocyte
MDH,4191,Astrocyte
MDHm,4191,Astrocyte
MDHm,4190,Astrocyte
MDHm,4191,Astrocyte
MDHm,4191,Astrocyte
MDHm,4190,Astrocyte
MDHm,4191,Astrocyte
MDHm,4190,Astrocyte
MDHm,130752,Astrocyte
MDHm,4191,Astrocyte
MDHm,4191,Astrocyte
MDHm,4190,Astrocyte
MECOALm,8802,Astrocyte
MECOALm,8803,Astrocyte
MECOALm,8802,Astrocyte
MECOALm,8803,Astrocyte
MECOAS1m,8801,Astrocyte
MECOAS1m,8802,Astrocyte
MECOAS1m,8802,Astrocyte
MECOAS1m,8801,Astrocyte
MGCHrm,549,Astrocyte
MGCHrm,549,Astrocyte
MMCDm,23417,Astrocyte
MMCDm,23417,Astrocyte
MMCDm,23417,Astrocyte
MMCDm,23417,Astrocyte
MMEm,84693,Astrocyte
MMEm,84693,Astrocyte
MMMm,4594,Astrocyte
MMMm,4594,Astrocyte
MMSAD1m,4329,Astrocyte
MMSAD1m,4329,Astrocyte
MMSAD1m,4329,Astrocyte
MMSAD1m,4329,Astrocyte
MMSAD3m,4329,Astrocyte
MMSAD3m,4329,Astrocyte
MMSAD3m,4329,Astrocyte
MTHFCm,25902,Astrocyte
MTHFCm,10797,Astrocyte
MTHFCm,25902,Astrocyte
MTHFCm,25902,Astrocyte
MTHFCm,10797,Astrocyte
MTHFCm,441024,Astrocyte
MTHFCm,4522,Astrocyte
MTHFCm,25902,Astrocyte
MTHFCm,4522,Astrocyte
MTHFCm,10797,Astrocyte
MTHFCm,100287639,Astrocyte
MTHFCm,441024,Astrocyte
MTHFCm,25902,Astrocyte
MTHFCm,25902,Astrocyte
MTHFCm,10797,Astrocyte
MTHFCm,441024,Astrocyte
MTHFCm,4522,Astrocyte
MTHFDm,25902,Astrocyte
MTHFDm,4522,Astrocyte
MTHFDm,10797,Astrocyte
MTHFDm,25902,Astrocyte
MTHFDm,25902,Astrocyte
MTHFDm,4522,Astrocyte
MTHFDm,10797,Astrocyte
MTHFDm,4524,Astrocyte
MTHFDm,100287639,Astrocyte
MTHFDm,441024,Astrocyte
MTHFDm,25902,Astrocyte
"NABTNOm",8854,Astrocyte
"NABTNOm",8854,Astrocyte
"NABTNOm",501,Astrocyte
"NABTNOm",224,Astrocyte
"NABTNOm",223,Astrocyte
"NABTNOm",8854,Astrocyte
"NABTNOm",216,Astrocyte
"NABTNOm",8659,Astrocyte
"NABTNOm",219,Astrocyte
"NABTNOm",217,Astrocyte
"NABTNOm",8659,Astrocyte
"NABTNOm",219,Astrocyte
"NABTNOm",217,Astrocyte
NDPK10m,4832,Astrocyte
NDPK10m,4830,Astrocyte
NDPK10m,29922,Astrocyte
NDPK10m,10201,Astrocyte
NDPK10m,29922,Astrocyte
NDPK10m,4831,Astrocyte
NDPK10m,4830,Astrocyte
NDPK10m,4833,Astrocyte
NDPK10m,4832,Astrocyte
NDPK10m,4830,Astrocyte
NDPK10m,29922,Astrocyte
NDPK10m,10201,Astrocyte
NDPK10m,29922,Astrocyte
NDPK10m,4831,Astrocyte
NDPK10m,4830,Astrocyte
NDPK10m,4833,Astrocyte
NDPK10m,4833,Astrocyte
NDPK1m,10201,Astrocyte
NDPK1m,4833,Astrocyte
NDPK1m,4833,Astrocyte
NDPK1m,4832,Astrocyte
NDPK1m,4830,Astrocyte
NDPK1m,29922,Astrocyte
NDPK1m,10201,Astrocyte
NDPK1m,29922,Astrocyte
NDPK1m,4831,Astrocyte
NDPK1m,4830,Astrocyte
NDPK1m,4833,Astrocyte
NDPK1m,4833,Astrocyte
NDPK2m,4832,Astrocyte
NDPK2m,4830,Astrocyte
NDPK2m,29922,Astrocyte
NDPK2m,10201,Astrocyte
NDPK2m,29922,Astrocyte
NDPK2m,4831,Astrocyte
NDPK2m,4830,Astrocyte
NDPK2m,4833,Astrocyte
NDPK3m,10201,Astrocyte
NDPK3m,4833,Astrocyte
NDPK3m,4833,Astrocyte
NDPK3m,4832,Astrocyte
NDPK3m,4830,Astrocyte
NDPK3m,29922,Astrocyte
NDPK3m,10201,Astrocyte
NDPK3m,29922,Astrocyte
NDPK3m,4831,Astrocyte
NDPK3m,4830,Astrocyte
NDPK3m,4833,Astrocyte
NDPK3m,4833,Astrocyte
NDPK4m,4833,Astrocyte
NDPK4m,4833,Astrocyte
NDPK4m,4832,Astrocyte
NDPK4m,4830,Astrocyte
NDPK4m,29922,Astrocyte
NDPK4m,10201,Astrocyte
NDPK4m,29922,Astrocyte
NDPK4m,4831,Astrocyte
NDPK4m,4830,Astrocyte
NDPK4m,4833,Astrocyte
NDPK4m,4833,Astrocyte
NDPK5m,10201,Astrocyte
NDPK5m,4833,Astrocyte
NDPK5m,4833,Astrocyte
NDPK5m,4832,Astrocyte
NDPK5m,4830,Astrocyte
NDPK5m,29922,Astrocyte
NDPK5m,10201,Astrocyte
NDPK5m,29922,Astrocyte
NDPK5m,4831,Astrocyte
NDPK5m,4830,Astrocyte
NDPK5m,4833,Astrocyte
NDPK5m,4833,Astrocyte
NDPK6m,10201,Astrocyte
NDPK6m,4833,Astrocyte
NDPK6m,4833,Astrocyte
NDPK6m,4832,Astrocyte
NDPK6m,4830,Astrocyte
NDPK6m,29922,Astrocyte
NDPK6m,10201,Astrocyte
NDPK6m,29922,Astrocyte
NDPK6m,4831,Astrocyte
NDPK6m,4830,Astrocyte
NDPK6m,4833,Astrocyte
NDPK6m,4833,Astrocyte
NDPK7m,4833,Astrocyte
NDPK7m,4833,Astrocyte
NDPK7m,4832,Astrocyte
NDPK7m,4830,Astrocyte
NDPK7m,29922,Astrocyte
NDPK7m,10201,Astrocyte
NDPK7m,29922,Astrocyte
NDPK7m,4831,Astrocyte
NDPK7m,4830,Astrocyte
NDPK7m,4833,Astrocyte
NDPK7m,4833,Astrocyte
NDPK8m,10201,Astrocyte
NDPK8m,4833,Astrocyte
NDPK8m,4833,Astrocyte
NDPK8m,4832,Astrocyte
NDPK8m,4830,Astrocyte
NDPK8m,29922,Astrocyte
NDPK8m,10201,Astrocyte
NDPK8m,29922,Astrocyte
NDPK8m,4831,Astrocyte
NDPK8m,4830,Astrocyte
NDPK8m,4833,Astrocyte
NDPK8m,4833,Astrocyte
NDPK9m,4832,Astrocyte
NDPK9m,4830,Astrocyte
NDPK9m,29922,Astrocyte
NDPK9m,10201,Astrocyte
NDPK9m,29922,Astrocyte
NDPK9m,4831,Astrocyte
NDPK9m,4830,Astrocyte
NDPK9m,4833,Astrocyte
NH4t3r,57127,Astrocyte
NH4t3r,6005,Astrocyte
NH4t3r,57127,Astrocyte
NMNATm,349565,Astrocyte
NMNATm,349565,Astrocyte
NMNATm,349565,Astrocyte
NMNATm,23057,Astrocyte
NMNATm,349565,Astrocyte
NMNATm,64802,Astrocyte
NNATm,349565,Astrocyte
NNATm,349565,Astrocyte
NTD1m,56953,Astrocyte
NTD1m,56953,Astrocyte
NTD1m,30833,Astrocyte
NTD1m,5251,Astrocyte
NTD1m,56953,Astrocyte
NTD1m,4907,Astrocyte
NTD1m,84618,Astrocyte
NTD1m,22978,Astrocyte
NTD1m,51251,Astrocyte
NTD1m,93034,Astrocyte
NTD1m,93034,Astrocyte
NTD1m,56953,Astrocyte
NTD2m,51205,Astrocyte
NTD2m,54,Astrocyte
NTD2m,55,Astrocyte
NTD2m,53,Astrocyte
NTD2m,4907,Astrocyte
NTD2m,51251,Astrocyte
NTD2m,56953,Astrocyte
NTD5m,56953,Astrocyte
NTD5m,56953,Astrocyte
NTD5m,56953,Astrocyte
NTD5m,100526794,Astrocyte
NTD5m,115024,Astrocyte
NTD5m,22978,Astrocyte
NTD5m,30833,Astrocyte
NTD5m,4907,Astrocyte
NTD5m,51251,Astrocyte
NTD5m,55,Astrocyte
NTD5m,56953,Astrocyte
NTD5m,84618,Astrocyte
NTD5m,93034,Astrocyte
NTD5m,51205,Astrocyte
NTD5m,54,Astrocyte
NTD5m,55,Astrocyte
NTD5m,53,Astrocyte
NTD5m,30833,Astrocyte
NTD5m,56953,Astrocyte
NTD5m,4907,Astrocyte
NTD5m,84618,Astrocyte
NTD5m,22978,Astrocyte
NTD5m,51251,Astrocyte
NTD5m,93034,Astrocyte
NTD5m,56953,Astrocyte
NTD5m,56953,Astrocyte
NTD5m,100526794,Astrocyte
NTD5m,115024,Astrocyte
NTD5m,22978,Astrocyte
NTD5m,30833,Astrocyte
NTD5m,4907,Astrocyte
NTD5m,51251,Astrocyte
NTD5m,55,Astrocyte
NTD5m,56953,Astrocyte
NTD5m,84618,Astrocyte
NTD5m,93034,Astrocyte
NaKt,23439,Astrocyte
NaKt,476,Astrocyte
NaKt,481,Astrocyte
NaKt,480,Astrocyte
NaKt,478,Astrocyte
NaKt,477,Astrocyte
NaKt,482,Astrocyte
NaKt,483,Astrocyte
NaKt,477,Astrocyte
NaKt,481,Astrocyte
NaKt,480,Astrocyte
NaKt,476,Astrocyte
NaKt,482,Astrocyte
NaKt,478,Astrocyte
NaKt,483,Astrocyte
O2St,,Astrocyte
O2Stm,,Astrocyte
O2Stm,,Astrocyte
O2t,,Astrocyte
O2tm,,Astrocyte
O2tm,,Astrocyte
OCOAT1m,64064,Astrocyte
OCOAT1m,5019,Astrocyte
OCOAT1m,5019,Astrocyte
OIVD1m,1738,Astrocyte
OIVD1m,1629,Astrocyte
OIVD1m,594,Astrocyte
OIVD1m,593,Astrocyte
OIVD1m,594,Astrocyte
OIVD1m,1738,Astrocyte
OIVD1m,1629,Astrocyte
OIVD1m,594,Astrocyte
OIVD1m,593,Astrocyte
OIVD2m,1738,Astrocyte
OIVD2m,1629,Astrocyte
OIVD2m,594,Astrocyte
OIVD2m,593,Astrocyte
OIVD2m,594,Astrocyte
OIVD2m,1738,Astrocyte
OIVD2m,1629,Astrocyte
OIVD2m,594,Astrocyte
OIVD2m,593,Astrocyte
OIVD3m,1738,Astrocyte
OIVD3m,1629,Astrocyte
OIVD3m,594,Astrocyte
OIVD3m,593,Astrocyte
OIVD3m,594,Astrocyte
OIVD3m,1738,Astrocyte
OIVD3m,1629,Astrocyte
OIVD3m,594,Astrocyte
OIVD3m,593,Astrocyte
ORNTArm,4942,Astrocyte
ORNTArm,4942,Astrocyte
ORNt3m,83884,Astrocyte
ORNt3m,10166,Astrocyte
ORNt3m,83884,Astrocyte
ORNt3m,83884,Astrocyte
ORNt3m,10166,Astrocyte
ORNt4m,83884,Astrocyte
ORNt4m,10166,Astrocyte
ORNt4m,83884,Astrocyte
ORNt4m,83884,Astrocyte
ORNt4m,10166,Astrocyte
ORNtiDF,6541,Astrocyte
ORNtiDF,6542,Astrocyte
ORNtiDF,84889,Astrocyte
ORNtiDF,6541,Astrocyte
ORNtiDF,84889,Astrocyte
P45011A1m,1583,Astrocyte
P45011A1m,1583,Astrocyte
P45011A1m,1583,Astrocyte
P5CDm,8659,Astrocyte
P5CDm,8659,Astrocyte
P5CDm,8659,Astrocyte
P5CDm,8659,Astrocyte
P5CDm,8659,Astrocyte
P5CDm,8659,Astrocyte
PCFLOPm,57194,Astrocyte
PCFLOPm,57194,Astrocyte
PCFLOPm,57194,Astrocyte
PCm,5091,Astrocyte
PCm,5091,Astrocyte
PCm,5091,Astrocyte
PCm,5091,Astrocyte
PCm,5091,Astrocyte
PCm,5091,Astrocyte
PDHm,1738,Astrocyte
PDHm,8050,Astrocyte
PDHm,5160,Astrocyte
PDHm,5161,Astrocyte
PDHm,5162,Astrocyte
PDHm,1737,Astrocyte
PDHm,8050,Astrocyte
PDHm,1738,Astrocyte
PDHm,5162,Astrocyte
PDHm,5161,Astrocyte
PDHm,1737,Astrocyte
PDHm,5160,Astrocyte
PEFLIP,57194,Astrocyte
PEFLIP,5244,Astrocyte
PEFLIP,10396,Astrocyte
PEFLIP,57194,Astrocyte
PEFLIP,10396,Astrocyte
PEFLIP,10396,Astrocyte
PEFLIP,57194,Astrocyte
PEFLIP,5244,Astrocyte
PEFLIPm,57194,Astrocyte
PEFLIPm,5244,Astrocyte
PEFLIPm,10396,Astrocyte
PEFLIPm,57194,Astrocyte
PEFLIPm,10396,Astrocyte
PEFLIPm,57194,Astrocyte
PEFLIPm,10396,Astrocyte
PEFLIPm,57194,Astrocyte
PEFLIPm,10396,Astrocyte
PEFLIPm,57194,Astrocyte
PEFLIPm,10396,Astrocyte
PEFLIPm,57194,Astrocyte
PEFLIPm,10396,Astrocyte
PETOHMmhs,5833,Astrocyte
PETOHMmhs,10400,Astrocyte
PETOHMmhs,10400,Astrocyte
PETOHMmhs,10400,Astrocyte
PETOHMmhs,122970,Astrocyte
PETOHMmhs,10005,Astrocyte
PETOHMmhs,2168,Astrocyte
PETOHMmhs,10400,Astrocyte
PETOHMmhs,10400,Astrocyte
PETOHMmhs,10400,Astrocyte
PETOHMmhs,10400,Astrocyte
PETOHMmhs,10400,Astrocyte
PGCD,26227,Astrocyte
PGCD,26227,Astrocyte
PGL,10165,Astrocyte
PGL,8604,Astrocyte
PGL,8714,Astrocyte
PGL,6565,Astrocyte
PGL,9563,Astrocyte
PGL,23169,Astrocyte
PGL,80146,Astrocyte
PGL,54578,Astrocyte
PGL,54600,Astrocyte
PGL,54658,Astrocyte
PGL,6564,Astrocyte
PGL,25796,Astrocyte
PGL,21,Astrocyte
PGL,10165,Astrocyte
PGL,8604,Astrocyte
PGL,25796,Astrocyte
PHCDm,8659,Astrocyte
PHCDm,8659,Astrocyte
PHCDm,8659,Astrocyte
PHCDm,8659,Astrocyte
PHCDm,8659,Astrocyte
PHCDm,8659,Astrocyte
PHCHGSm,,Astrocyte
PHEMEtm,,Astrocyte
PHETA1m,2806,Astrocyte
PHETA1m,6898,Astrocyte
PHETA1m,2806,Astrocyte
PHETA1m,2805,Astrocyte
PHETA1m,2806,Astrocyte
PHETA1m,6898,Astrocyte
PHETA1m,2806,Astrocyte
PIt2m,5250,Astrocyte
PIt2m,5250,Astrocyte
PIt2m,5250,Astrocyte
PIt2m,5250,Astrocyte
PIt2m,5250,Astrocyte
PIt7,6568,Astrocyte
PIt7,10786,Astrocyte
PIt7,10050,Astrocyte
PIt7,10246,Astrocyte
PIt7,6569,Astrocyte
PIt7,10568,Astrocyte
PIt7,57084,Astrocyte
PIt7,10568,Astrocyte
PIt7,6569,Astrocyte
PNTKm,55229,Astrocyte
PNTKm,79646,Astrocyte
PNTKm,80025,Astrocyte
PNTKm,53354,Astrocyte
PNTKm,80025,Astrocyte
PNTKm,80025,Astrocyte
PNTKm,53354,Astrocyte
PNTKm,53354,Astrocyte
PNTKm,80025,Astrocyte
PNTKm,80025,Astrocyte
PNTKm,80025,Astrocyte
PPA2m,27068,Astrocyte
PPA2m,5464,Astrocyte
PPA2m,64077,Astrocyte
PPA2m,8854,Astrocyte
PPA2m,8854,Astrocyte
PPA2m,501,Astrocyte
PPA2m,224,Astrocyte
PPA2m,223,Astrocyte
PPA2m,8854,Astrocyte
PPA2m,216,Astrocyte
PPA2m,57818,Astrocyte
PPA2m,92579,Astrocyte
PPA2m,2538,Astrocyte
PPA2m,160728,Astrocyte
PPA2m,27068,Astrocyte
PPA2m,27068,Astrocyte
PPA2m,27068,Astrocyte
PPA2m,27068,Astrocyte
PPA2m,8612,Astrocyte
PPA2m,8613,Astrocyte
PPA2m,8611,Astrocyte
PPA2m,8611,Astrocyte
PPA2m,64077,Astrocyte
PPA2m,5464,Astrocyte
PPA2m,27068,Astrocyte
PPA2m,5464,Astrocyte
PPA2m,64077,Astrocyte
PPAt,,Astrocyte
PPAt,8854,Astrocyte
PPAt,8854,Astrocyte
PPAt,501,Astrocyte
PPAt,224,Astrocyte
PPAt,223,Astrocyte
PPAt,8854,Astrocyte
PPAt,216,Astrocyte
PPAt,57818,Astrocyte
PPAt,92579,Astrocyte
PPAt,2538,Astrocyte
PPAt,160728,Astrocyte
PPAt,27068,Astrocyte
PPAt,27068,Astrocyte
PPAt,27068,Astrocyte
PPAt,27068,Astrocyte
PPAt,8612,Astrocyte
PPAt,8613,Astrocyte
PPAt,8611,Astrocyte
PPAt,8611,Astrocyte
PPAt,64077,Astrocyte
PPAt,5464,Astrocyte
PPAtm,,Astrocyte
PPAtm,,Astrocyte
PPAtm,8854,Astrocyte
PPAtm,8854,Astrocyte
PPAtm,501,Astrocyte
PPAtm,224,Astrocyte
PPAtm,223,Astrocyte
PPAtm,8854,Astrocyte
PPAtm,216,Astrocyte
PPAtm,57818,Astrocyte
PPAtm,92579,Astrocyte
PPAtm,2538,Astrocyte
PPAtm,160728,Astrocyte
PPAtm,27068,Astrocyte
PPAtm,27068,Astrocyte
PPAtm,27068,Astrocyte
PPAtm,27068,Astrocyte
PPAtm,8612,Astrocyte
PPAtm,8613,Astrocyte
PPAtm,8611,Astrocyte
PPAtm,8611,Astrocyte
PPAtm,64077,Astrocyte
PPAtm,5464,Astrocyte
PPBNGS,210,Astrocyte
PPBNGS,210,Astrocyte
PPBNGS,210,Astrocyte
PPCOACm,5095,Astrocyte
PPCOACm,5096,Astrocyte
PPCOACm,5096,Astrocyte
PPCOACm,5095,Astrocyte
PPCOACm,5095,Astrocyte
PPCOACm,5096,Astrocyte
PPCOAOm,34,Astrocyte
PPCOAOm,36,Astrocyte
PPCOAOm,28976,Astrocyte
PPCOAOm,80724,Astrocyte
PPCOAOm,27034,Astrocyte
PPPG9tm,,Astrocyte
PPPGOm,5498,Astrocyte
PPPGOm,5498,Astrocyte
PRGNLONEtm,,Astrocyte
PRO1xm,58510,Astrocyte
PRO1xm,5625,Astrocyte
PRO1xm,5625,Astrocyte
PROD2m,5625,Astrocyte
PROD2m,5625,Astrocyte
PROD2m,5625,Astrocyte
PROD2m,5625,Astrocyte
PROD2m,58510,Astrocyte
PROD2m,5625,Astrocyte
PROD2m,5625,Astrocyte
PROt2r,206358,Astrocyte
PROt2r,153201,Astrocyte
PROt2r,206358,Astrocyte
PROtm,,Astrocyte
PRPNCOAHYDm,3030,Astrocyte
PRPNCOAHYDm,3032,Astrocyte
PRPNCOAHYDm,549,Astrocyte
PRPNCOAHYDm,1892,Astrocyte
PSERT,6565,Astrocyte
PSERT,6564,Astrocyte
PSERT,29968,Astrocyte
PSERT,29968,Astrocyte
PSERT,29968,Astrocyte
PSFLIP,57194,Astrocyte
PSFLIP,10396,Astrocyte
PSFLIP,57194,Astrocyte
PSFLIP,10396,Astrocyte
PSFLIP,10396,Astrocyte
PSFLIP,57194,Astrocyte
PSFLIPm,57194,Astrocyte
PSFLIPm,10396,Astrocyte
PSFLIPm,57194,Astrocyte
PSFLIPm,10396,Astrocyte
PSFLIPm,10396,Astrocyte
PSFLIPm,57194,Astrocyte
PSFLIPm,57194,Astrocyte
PSFLIPm,10396,Astrocyte
PSFLIPm,57194,Astrocyte
PSFLIPm,10396,Astrocyte
PSFLIPm,10396,Astrocyte
PSFLIPm,57194,Astrocyte
PSPL,5723,Astrocyte
PSPL,8781,Astrocyte
PSPL,5723,Astrocyte
PYLALDOXm,8659,Astrocyte
PYLALDOXm,219,Astrocyte
PYLALDOXm,217,Astrocyte
PYLALDOXm,8659,Astrocyte
PYLALDOXm,8659,Astrocyte
PYLALDOXm,219,Astrocyte
PYLALDOXm,217,Astrocyte
PYRt2m,6566,Astrocyte
PYRt2m,6566,Astrocyte
PYRt2m,6566,Astrocyte
PYRt2r,9123,Astrocyte
PYRt2r,9194,Astrocyte
PYRt2r,6566,Astrocyte
PYRt2r,6566,Astrocyte
PYRt2r,9194,Astrocyte
PYRt2r,9123,Astrocyte
RPE,6564,Astrocyte
RPE,6120,Astrocyte
RPE,6120,Astrocyte
RPE,6120,Astrocyte
RPI,6565,Astrocyte
RPI,22934,Astrocyte
RPI,6564,Astrocyte
RPI,22934,Astrocyte
SACCD3m,10157,Astrocyte
SACCD3m,10157,Astrocyte
SACCD3m,10157,Astrocyte
SACCD3m,10157,Astrocyte
SACCD4m,10157,Astrocyte
SACCD4m,10157,Astrocyte
SACCD4m,10157,Astrocyte
SACCD4m,10157,Astrocyte
SARCStex,,Astrocyte
SARCStm,,Astrocyte
SARDHm,1757,Astrocyte
SARDHm,1757,Astrocyte
SERGLNexR,6520,Astrocyte
SERGLNexR,56301,Astrocyte
SERGLNexR,6520,Astrocyte
SERGLNexR,56301,Astrocyte
SERGLNexR,56301,Astrocyte
SERGLNexR,6520,Astrocyte
SERGLYexR,6520,Astrocyte
SERGLYexR,56301,Astrocyte
SERGLYexR,6520,Astrocyte
SERGLYexR,56301,Astrocyte
SERt4,11254,Astrocyte
SERt4,57393,Astrocyte
SERt4,59272,Astrocyte
SERt4,54407,Astrocyte
SERt4,340024,Astrocyte
SERt4,81539,Astrocyte
SERt4,55089,Astrocyte
SERt4,11254,Astrocyte
SERt4,81539,Astrocyte
SERt4,54407,Astrocyte
SERt4,81539.1,Astrocyte
SERt4,11254.1,Astrocyte
SERt4,54407.1,Astrocyte
SERt4,55089.1,Astrocyte
SERt4,340024.1,Astrocyte
SERt4,57393.1,Astrocyte
SERt4,340024.1,Astrocyte
SERt4,59272.1,Astrocyte
SLDxm,4190,Astrocyte
SLDxm,130752,Astrocyte
SLDxm,4191,Astrocyte
SLDxm,4191,Astrocyte
SO4HCOtex,1811,Astrocyte
SO4HCOtex,10861,Astrocyte
SO4HCOtex,10861,Astrocyte
SO4HCOtex,10861,Astrocyte
SO4HCOtex,1836,Astrocyte
SO4HCOtex,115019,Astrocyte
SO4HCOtex,116369,Astrocyte
SO4HCOtex,115111,Astrocyte
SO4HCOtex,116369,Astrocyte
SO4HCOtex,284129,Astrocyte
SO4HCOtex,115111,Astrocyte
SO4HCOtex,115019,Astrocyte
SO4HCOtex,115019,Astrocyte
SO4HCOtex,10861,Astrocyte
SO4HCOtex,116369,Astrocyte
SO4HCOtex,284129,Astrocyte
SPODMm,6648,Astrocyte
SPODMm,6648,Astrocyte
SPODMm,6648,Astrocyte
SPODMm,6649,Astrocyte
SPODMm,6648,Astrocyte
SPODMm,6647,Astrocyte
SPODMm,6648,Astrocyte
SPODMm,6648,Astrocyte
SSALxm,7915,Astrocyte
SSALxm,7915,Astrocyte
SSALxm,7915,Astrocyte
SUCCt2m,1468,Astrocyte
SUCCt2m,1468,Astrocyte
SUCD1m,6391,Astrocyte
SUCD1m,6389,Astrocyte
SUCD1m,6390,Astrocyte
SUCD1m,6392,Astrocyte
SUCD1m,6390,Astrocyte
SUCD1m,6389,Astrocyte
SUCD1m,6391,Astrocyte
SUCD1m,6392,Astrocyte
SUCOAS1m,8801,Astrocyte
SUCOAS1m,8802,Astrocyte
SUCOAS1m,8802,Astrocyte
SUCOAS1m,8801,Astrocyte
SUCOASm,8802,Astrocyte
SUCOASm,8803,Astrocyte
SUCOASm,8802,Astrocyte
SUCOASm,8803,Astrocyte
SULFOX,6821,Astrocyte
SULFOX,6821,Astrocyte
T2M26DCOAHLm,3030,Astrocyte
T2M26DCOAHLm,3032,Astrocyte
T2M26DCOAHLm,549,Astrocyte
T4HCINNMFM,,Astrocyte
TALA,11136,Astrocyte
TALA,6519,Astrocyte
TALA,6888,Astrocyte
TALA,6888,Astrocyte
TCYNTt,,Astrocyte
TCYNTtm,,Astrocyte
TCYNTtm,,Astrocyte
THD1m,23530,Astrocyte
THD1m,23530,Astrocyte
THD1m,23530,Astrocyte
THD1m,23530,Astrocyte
THD1m,23530,Astrocyte
THD1m,23530,Astrocyte
THFtm,,Astrocyte
TKT1,84076,Astrocyte
TKT1,8277,Astrocyte
TKT1,7086,Astrocyte
TKT1,8277,Astrocyte
TKT1,7086,Astrocyte
TKT2,84076,Astrocyte
TKT2,8277,Astrocyte
TKT2,7086,Astrocyte
TKT2,8277,Astrocyte
TKT2,7086,Astrocyte
TKT2,7086.1,Astrocyte
TKT2,84076.1,Astrocyte
TKT2,8277.1,Astrocyte
TMDK1m,7084,Astrocyte
TMDK1m,7084,Astrocyte
TMDK1m,7084,Astrocyte
TMDK1m,7083,Astrocyte
TMDK1m,7084,Astrocyte
TMDK1m,7084,Astrocyte
TMDK1m,7084,Astrocyte
TRDRm,7296,Astrocyte
TRDRm,7296,Astrocyte
TRDRm,7296,Astrocyte
TRDRm,7296,Astrocyte
TRDRm,10587,Astrocyte
TRDRm,114112,Astrocyte
TRDRm,10587,Astrocyte
TRDRm,10587,Astrocyte
TRDRm,10587,Astrocyte
TYRTAm,117247,Astrocyte
TYRTAm,2805,Astrocyte
TYRTAm,2806,Astrocyte
TYRTAm,11254,Astrocyte
TYRTAm,57393,Astrocyte
TYRTAm,59272,Astrocyte
TYRTAm,340024,Astrocyte
TYRTAm,6565,Astrocyte
TYRTAm,6898,Astrocyte
TYRTAm,6564,Astrocyte
TYRTAm,2806,Astrocyte
TYRTAm,2806,Astrocyte
TYRTAm,6898,Astrocyte
TYRTAm,2806,Astrocyte
TYRTAm,2805,Astrocyte
TYRTAm,2806,Astrocyte
TYRTAm,6898,Astrocyte
TYRTAm,2806,Astrocyte
UPP3S,7390,Astrocyte
UPP3S,7390,Astrocyte
UPPDC1,7389,Astrocyte
UPPDC1,7389,Astrocyte
VALTA,587,Astrocyte
VALTA,586,Astrocyte
VALTA,586,Astrocyte
VALTA,587,Astrocyte
