,ID,cell,AbsoluteC,mean_shift_clusters
332,OIVD3mNeuron,Neuron,0.1071926308888826,3
333,ORNTArmNeuron,Neuron,0.0175711293933311,0
334,ORNt3mNeuron,Neuron,0.6103883836358243,2
335,ORNt4mNeuron,Neuron,0.6105744199969895,2
336,ORNtiDFNeuron,Neuron,0.0019391547074441,0
337,P45011A1mNeuron,Neuron,0.5776445664925018,2
338,P5CDmNeuron,Neuron,0.5994693582358656,2
339,PCFLOPmNeuron,Neuron,0.0905109963054627,3
340,PCREATtmdiffirNeuron,Neuron,0.0030688742818861,0
341,PDHmNeuron,Neuron,0.1039394280237042,3
342,PEFLIPNeuron,Neuron,0.0929435773357154,3
343,PEFLIPmNeuron,Neuron,0.0949202342583302,3
344,PEPCKNeuron,Neuron,0.0008604480719718454,0
345,PETOHMmhsNeuron,Neuron,0.4764615892699457,1
346,PGLNeuron,Neuron,0.0719949346681213,3
347,PHCDmNeuron,Neuron,0.5671080512550638,2
348,PHCHGSmNeuron,Neuron,0.5581049891155446,2
349,PHEMEtmNeuron,Neuron,0.0285047443564726,0
350,PHETA1mNeuron,Neuron,0.0089850813177711,0
351,PIt2mNeuron,Neuron,0.6609823789724797,2
352,PIt7Neuron,Neuron,0.0069242095176583,0
353,PNTKmNeuron,Neuron,0.5042078932563664,1
354,PPA2mNeuron,Neuron,0.5639124005745833,2
355,PPAtNeuron,Neuron,0.0038251150330207,0
356,PPAtmNeuron,Neuron,0.0201355553254714,0
357,PPBNGSNeuron,Neuron,0.0721944323858762,3
358,PPCOACmNeuron,Neuron,0.5343813218359083,1
359,PPCOAOmNeuron,Neuron,0.0031118753350466,0
360,PPPG9tmNeuron,Neuron,0.0031805076562628,0
361,PPPGOmNeuron,Neuron,0.1390847277415079,4
362,PRGNLONEtmNeuron,Neuron,0.0284811694978802,0
363,PRO1xmNeuron,Neuron,0.4958107502960765,1
364,PROD2mNeuron,Neuron,0.5148674583885685,1
365,PROt2rNeuron,Neuron,0.1530864520160731,4
366,PROtmNeuron,Neuron,0.0019777712839022,0
367,PRPNCOAHYDmNeuron,Neuron,0.1414404633303217,4
368,PSDmhsNeuron,Neuron,0.4986320506716828,1
369,PSFLIPNeuron,Neuron,0.0929435773356844,3
370,PSFLIPmNeuron,Neuron,0.0898521325768098,3
371,PYLALDOXmNeuron,Neuron,0.5640901481784625,2
372,PYRt2mNeuron,Neuron,0.6226539883474101,2
373,PYRt2rNeuron,Neuron,0.1531760401447744,4
374,RPENeuron,Neuron,0.0007511189229987132,0
375,RPINeuron,Neuron,0.0015319275928569,0
376,SACCD3mNeuron,Neuron,0.5675263399234843,2
377,SACCD4mNeuron,Neuron,0.5804245879120544,2
378,SARCStmNeuron,Neuron,0.0031061458061188,0
379,SARDHmNeuron,Neuron,0.0080412217644658,0
380,SERGLNexRNeuron,Neuron,0.0009402413244464114,0
381,SERGLYexRNeuron,Neuron,0.0005368393851710152,0
382,SERt4Neuron,Neuron,0.0011652682287148,0
383,SERtmNeuron,Neuron,0.0011558331822216,0
384,SLDxmNeuron,Neuron,0.4977189551464259,1
385,SPODMmNeuron,Neuron,0.4753185380737926,1
386,SSALxmNeuron,Neuron,0.5791402858092815,2
387,SUCCt2mNeuron,Neuron,0.0319361358570318,0
388,SUCD1mNeuron,Neuron,0.0027896337020391,0
389,SUCOAS1mNeuron,Neuron,0.0455963085480877,3
390,SUCOASmNeuron,Neuron,0.072031034032724,3
391,SULFOXNeuron,Neuron,0.0730747195223538,3
392,T2M26DCOAHLmNeuron,Neuron,0.1409887589932735,4
393,T4HCINNMFMNeuron,Neuron,0.1516066373173158,4
394,TALANeuron,Neuron,0.0217471342395047,0
395,TCYNTtNeuron,Neuron,0.0040070736210468,0
396,TCYNTtmNeuron,Neuron,0.0203377945102454,0
397,THD1mNeuron,Neuron,0.6494581007622877,2
398,THFtmNeuron,Neuron,0.0126913758121729,0
399,TKT1Neuron,Neuron,0.0117940565876841,0
400,TKT2Neuron,Neuron,0.0229620244671267,0
401,TMDK1mNeuron,Neuron,0.5124609618566416,1
402,TRDRmNeuron,Neuron,0.4778412997353632,1
403,TYRTAmNeuron,Neuron,0.0164241912003004,0
404,UPP3SNeuron,Neuron,0.0036675772420813,0
405,UPPDC1Neuron,Neuron,0.0598532220945774,3
406,UREAtNeuron,Neuron,0.0038920784377662,0
