,ID,cell,AbsoluteC,mean_shift_clusters
357,PPBNGSNeuron,Neuron,0.0514592433640532,0
358,PPCOACmNeuron,Neuron,0.4968641342928389,1
359,PPCOAOmNeuron,Neuron,0.0007363954263762926,0
360,PPPG9tmNeuron,Neuron,0.005847451432771,0
361,PPPGOmNeuron,Neuron,0.1250483799279318,2
362,PRGNLONEtmNeuron,Neuron,0.0567662866535002,0
363,PRO1xmNeuron,Neuron,0.4588023011417785,1
364,PROD2mNeuron,Neuron,0.4295550248358174,1
365,PROt2rNeuron,Neuron,0.1229316710984136,2
366,PROtmNeuron,Neuron,0.0035105849980676,0
367,PRPNCOAHYDmNeuron,Neuron,0.1254580750440468,2
368,PSDmhsNeuron,Neuron,0.4645803565873739,1
369,PSFLIPNeuron,Neuron,0.0752327333790568,2
370,PSFLIPmNeuron,Neuron,0.0704919967436092,2
371,PYLALDOXmNeuron,Neuron,0.5243850387860858,1
372,PYRt2mNeuron,Neuron,0.5675688347057073,1
373,PYRt2rNeuron,Neuron,0.122811298733872,2
374,RPENeuron,Neuron,0.0008924890584278745,0
375,RPINeuron,Neuron,0.0031597446102436,0
376,SACCD3mNeuron,Neuron,0.5281390737518384,1
377,SACCD4mNeuron,Neuron,0.5395020131649498,1
378,SARCStmNeuron,Neuron,0.0058895569510247,0
379,SARDHmNeuron,Neuron,0.0073653604578369,0
380,SERGLNexRNeuron,Neuron,0.0020643307940131,0
381,SERGLYexRNeuron,Neuron,0.0013761561926077,0
382,SERt4Neuron,Neuron,0.0029579859303838,0
383,SERtmNeuron,Neuron,0.0021730872142132,0
384,SLDxmNeuron,Neuron,0.4606321189141205,1
385,SPODMmNeuron,Neuron,0.4400889193620946,1
386,SSALxmNeuron,Neuron,0.5413653449876038,1
387,SUCCt2mNeuron,Neuron,0.0232587141937382,0
388,SUCD1mNeuron,Neuron,0.0008269600886340958,0
389,SUCOAS1mNeuron,Neuron,0.0373306378284535,0
390,SUCOASmNeuron,Neuron,0.0615169074819496,0
391,SULFOXNeuron,Neuron,0.0524363984782198,0
392,T2M26DCOAHLmNeuron,Neuron,0.1251325320246727,2
393,T4HCINNMFMNeuron,Neuron,0.1349173108874412,2
394,TALANeuron,Neuron,0.0002904000974070586,0
395,TCYNTtNeuron,Neuron,0.0072576253833033,0
396,TCYNTtmNeuron,Neuron,0.0393862634795843,0
397,THD1mNeuron,Neuron,0.5960984553275266,1
398,THFtmNeuron,Neuron,0.0248882943976701,0
399,TKT1Neuron,Neuron,0.0012393954944958,0
400,TKT2Neuron,Neuron,0.0006720301599893032,0
401,TMDK1mNeuron,Neuron,0.4633879365012144,1
402,TRDRmNeuron,Neuron,0.440778557810465,1
403,TYRTAmNeuron,Neuron,0.0229677868494197,0
404,UPP3SNeuron,Neuron,0.0019715428214175,0
405,UPPDC1Neuron,Neuron,0.0450868760417589,0
406,UREAtNeuron,Neuron,0.007282233395763,0
407,UREAtmNeuron,Neuron,0.0394301815825616,0
408,VALTANeuron,Neuron,0.0095216357092911,0
409,VALTAmNeuron,Neuron,0.0084587811225957,0
410,VALt5mNeuron,Neuron,0.0013138447813015,0
411,VALtecNeuron,Neuron,0.0006971477357103209,0
412,VITD2HmNeuron,Neuron,0.5161688583254189,1
413,VITD2tmNeuron,Neuron,0.0567935407660652,0
414,VITD3HmNeuron,Neuron,0.5152858582502423,1
415,VITD3tm3Neuron,Neuron,0.0087411455726528,0
416,VITD3tmNeuron,Neuron,0.0087411455733734,0
